"CZ_NAME_STR","BEGIN_LOCATION","BEGIN_LAT","BEGIN_LON","EVENT_TYPE","DAMAGE_PROPERTY_NUM","FLOOD_CAUSE","BEGIN_DATE","BEGIN_TIME","END_DATE","END_TIME","StartDate","EndDate","Duration","Month","MonthYear","Year"
"WEBSTER PAR.","MINDEN",NA,NA,"Flash Flood",0,NA,1997-05-02,"1430",1997-05-02,"1430",1997-05-02 14:30:00,1997-05-02 14:30:00,0,"05","05-1997","1997"
"WEBSTER PAR.","SIBLEY",NA,NA,"Flash Flood",325000,NA,1997-05-02,"1430",1997-05-02,"1600",1997-05-02 14:30:00,1997-05-02 16:00:00,1.5,"05","05-1997","1997"
"ST. BERNARD PAR.","ARABI",NA,NA,"Flash Flood",10000,NA,1997-05-19,"1600",1997-05-19,"1900",1997-05-19 16:00:00,1997-05-19 19:00:00,3,"05","05-1997","1997"
"ORLEANS PAR.","NEW ORLEANS",NA,NA,"Flood",0,NA,1997-05-19,"1600",1997-05-19,"1900",1997-05-19 16:00:00,1997-05-19 19:00:00,3,"05","05-1997","1997"
"ST. JAMES PAR.","VACHERIE",NA,NA,"Flood",0,NA,1997-05-24,"1315",1997-05-24,"1315",1997-05-24 13:15:00,1997-05-24 13:15:00,0,"05","05-1997","1997"
"IBERIA PAR.","NEW IBERIA",NA,NA,"Flash Flood",15000,NA,1997-05-25,"1100",1997-05-25,"1400",1997-05-25 11:00:00,1997-05-25 14:00:00,3,"05","05-1997","1997"
"CONCORDIA PAR.","FERRIDAY",NA,NA,"Flash Flood",0,NA,1997-05-28,"1600",1997-05-28,"1700",1997-05-28 16:00:00,1997-05-28 17:00:00,1,"05","05-1997","1997"
"ALLEN PAR.","OAKDALE",NA,NA,"Flood",0,NA,1997-06-07,"0000",1997-06-07,"0130",1997-06-07 00:00:00,1997-06-07 01:30:00,1.5,"06","06-1997","1997"
"ASCENSION PAR.","GONZALES",NA,NA,"Flood",0,NA,1997-06-08,"0800",1997-06-08,"1000",1997-06-08 08:00:00,1997-06-08 10:00:00,2,"06","06-1997","1997"
"CADDO PAR.","SHREVEPORT",NA,NA,"Flood",0,NA,1997-06-09,"1735",1997-06-09,"1735",1997-06-09 17:35:00,1997-06-09 17:35:00,0,"06","06-1997","1997"
"ST. MARY PAR.","FRANKLIN",NA,NA,"Flood",10000,NA,1997-06-10,"2110",1997-06-10,"2200",1997-06-10 21:10:00,1997-06-10 22:00:00,0.833333333333333,"06","06-1997","1997"
"ST. MARY PAR.","FRANKLIN",NA,NA,"Flash Flood",100000,NA,1997-06-17,"0300",1997-06-17,"1000",1997-06-17 03:00:00,1997-06-17 10:00:00,7,"06","06-1997","1997"
"ST. MARTIN PAR.","ST MARTINVILLE",NA,NA,"Flood",5000,NA,1997-06-17,"0500",1997-06-17,"0500",1997-06-17 05:00:00,1997-06-17 05:00:00,0,"06","06-1997","1997"
"EAST BATON ROUGE PAR.","BATON ROUGE",NA,NA,"Flash Flood",30000,NA,1997-06-17,"0900",1997-06-17,"1500",1997-06-17 09:00:00,1997-06-17 15:00:00,6,"06","06-1997","1997"
"IBERVILLE PAR.","PLAQUEMINE",NA,NA,"Flash Flood",150000,NA,1997-06-17,"0900",1997-06-17,"1800",1997-06-17 09:00:00,1997-06-17 18:00:00,9,"06","06-1997","1997"
"VERMILION PAR.","DELCAMBRE",NA,NA,"Flood",5000,NA,1997-06-17,"1000",1997-06-17,"1000",1997-06-17 10:00:00,1997-06-17 10:00:00,0,"06","06-1997","1997"
"IBERIA PAR.","LOREAUVILLE",NA,NA,"Flood",15000,NA,1997-06-17,"1000",1997-06-17,"1000",1997-06-17 10:00:00,1997-06-17 10:00:00,0,"06","06-1997","1997"
"ASCENSION PAR.","PRAIRIEVILLE",NA,NA,"Flash Flood",20000,NA,1997-06-17,"1100",1997-06-17,"1800",1997-06-17 11:00:00,1997-06-17 18:00:00,7,"06","06-1997","1997"
"ASCENSION PAR.","GONZALES",NA,NA,"Flash Flood",20000,NA,1997-06-17,"1100",1997-06-17,"1800",1997-06-17 11:00:00,1997-06-17 18:00:00,7,"06","06-1997","1997"
"LAFOURCHE PAR.","THIBODAUX",NA,NA,"Flash Flood",40000,NA,1997-06-18,"0500",1997-06-18,"0900",1997-06-18 05:00:00,1997-06-18 09:00:00,4,"06","06-1997","1997"
"LAFOURCHE PAR.","THIBODAUX",NA,NA,"Flood",10000,NA,1997-06-30,"1300",1997-06-30,"1500",1997-06-30 13:00:00,1997-06-30 15:00:00,2,"06","06-1997","1997"
"CALCASIEU PAR.","SULPHUR",NA,NA,"Flood",5000,NA,1997-07-05,"1920",1997-07-05,"2000",1997-07-05 19:20:00,1997-07-05 20:00:00,0.666666666666667,"07","07-1997","1997"
"ST. BERNARD PAR.","VIOLET",NA,NA,"Flood",0,NA,1997-07-07,"1200",1997-07-07,"1400",1997-07-07 12:00:00,1997-07-07 14:00:00,2,"07","07-1997","1997"
"ST. LANDRY PAR.","EUNICE",NA,NA,"Flood",20000,NA,1997-07-08,"1100",1997-07-08,"1200",1997-07-08 11:00:00,1997-07-08 12:00:00,1,"07","07-1997","1997"
"ST. TAMMANY PAR.","SLIDELL",NA,NA,"Flood",0,NA,1997-07-08,"1330",1997-07-08,"1600",1997-07-08 13:30:00,1997-07-08 16:00:00,2.5,"07","07-1997","1997"
"PLAQUEMINES PAR.","DAVANT",NA,NA,"Flood",0,NA,1997-07-08,"1330",1997-07-08,"1330",1997-07-08 13:30:00,1997-07-08 13:30:00,0,"07","07-1997","1997"
"IBERVILLE PAR.","PLAQUEMINE",NA,NA,"Flood",0,NA,1997-07-09,"1300",1997-07-09,"1600",1997-07-09 13:00:00,1997-07-09 16:00:00,3,"07","07-1997","1997"
"ST. HELENA PAR.","MONTPELIER",NA,NA,"Flood",0,NA,1997-07-13,"1600",1997-07-13,"1700",1997-07-13 16:00:00,1997-07-13 17:00:00,1,"07","07-1997","1997"
"IBERIA PAR.","NEW IBERIA",NA,NA,"Flood",10000,NA,1997-07-13,"1730",1997-07-13,"1830",1997-07-13 17:30:00,1997-07-13 18:30:00,1,"07","07-1997","1997"
"CALCASIEU PAR.","LAKE CHARLES",NA,NA,"Flood",10000,NA,1997-07-25,"1450",1997-07-25,"1600",1997-07-25 14:50:00,1997-07-25 16:00:00,1.16666666666667,"07","07-1997","1997"
"DE SOTO PAR.","MANSFIELD",NA,NA,"Flash Flood",0,NA,1997-08-09,"1005",1997-08-09,"1005",1997-08-09 10:05:00,1997-08-09 10:05:00,0,"08","08-1997","1997"
"TERREBONNE PAR.","HOUMA",NA,NA,"Flood",0,NA,1997-09-10,"1730",1997-09-10,"1830",1997-09-10 17:30:00,1997-09-10 18:30:00,1,"09","09-1997","1997"
"CALCASIEU PAR.","LAKE CHARLES",NA,NA,"Flood",10000,NA,1997-09-24,"0600",1997-09-24,"1000",1997-09-24 06:00:00,1997-09-24 10:00:00,4,"09","09-1997","1997"
"CALCASIEU (ZONE)"," ",NA,NA,"Flood",5000,NA,1997-10-13,"0500",1997-10-13,"2300",1997-10-13 05:00:00,1997-10-13 23:00:00,18,"10","10-1997","1997"
"NATCHITOCHES PAR.","NATCHITOCHES",NA,NA,"Flood",0,NA,1997-10-23,"2235",1997-10-23,"2235",1997-10-23 22:35:00,1997-10-23 22:35:00,0,"10","10-1997","1997"
"RAPIDES PAR.","ALEXANDRIA",NA,NA,"Flood",10000,NA,1997-10-24,"0230",1997-10-24,"0300",1997-10-24 02:30:00,1997-10-24 03:00:00,0.5,"10","10-1997","1997"
"CALCASIEU PAR.","LAKE CHARLES",NA,NA,"Flash Flood",100000,NA,1997-10-25,"2315",1997-10-25,"2330",1997-10-25 23:15:00,1997-10-25 23:30:00,0.25,"10","10-1997","1997"
"LAFAYETTE PAR.","LAFAYETTE",NA,NA,"Flood",10000,NA,1997-11-21,"1100",1997-11-21,"1145",1997-11-21 11:00:00,1997-11-21 11:45:00,0.75,"11","11-1997","1997"
"AVOYELLES PAR.","BUNKIE",NA,NA,"Flash Flood",10000,NA,1998-01-04,"2100",1998-01-05,"0600",1998-01-04 21:00:00,1998-01-05 06:00:00,9,"01","01-1998","1998"
"VERMILION PAR.","ABBEVILLE",NA,NA,"Flash Flood",20000,NA,1998-01-05,"0230",1998-01-05,"0600",1998-01-05 02:30:00,1998-01-05 06:00:00,3.5,"01","01-1998","1998"
"LAFAYETTE PAR.","CARENCRO",NA,NA,"Flash Flood",200000,NA,1998-01-05,"0300",1998-01-05,"0900",1998-01-05 03:00:00,1998-01-05 09:00:00,6,"01","01-1998","1998"
"TANGIPAHOA PAR.","HAMMOND",NA,NA,"Flood",0,NA,1998-01-05,"0600",1998-01-05,"0900",1998-01-05 06:00:00,1998-01-05 09:00:00,3,"01","01-1998","1998"
"JEFFERSON PAR.","NORTH PORTION",NA,NA,"Flash Flood",250000,NA,1998-01-05,"0700",1998-01-05,"1000",1998-01-05 07:00:00,1998-01-05 10:00:00,3,"01","01-1998","1998"
"ORLEANS PAR.","NEW ORLEANS",NA,NA,"Flood",0,NA,1998-01-05,"0700",1998-01-05,"1000",1998-01-05 07:00:00,1998-01-05 10:00:00,3,"01","01-1998","1998"
"ST. TAMMANY PAR.","SLIDELL",NA,NA,"Flood",0,NA,1998-01-05,"0700",1998-01-05,"1000",1998-01-05 07:00:00,1998-01-05 10:00:00,3,"01","01-1998","1998"
"EVANGELINE PAR.","MAMOU",NA,NA,"Flash Flood",20000,NA,1998-01-06,"1100",1998-01-06,"2300",1998-01-06 11:00:00,1998-01-06 23:00:00,12,"01","01-1998","1998"
"NATCHITOCHES PAR.","NATCHITOCHES",NA,NA,"Flash Flood",5000,NA,1998-01-06,"1300",1998-01-06,"1300",1998-01-06 13:00:00,1998-01-06 13:00:00,0,"01","01-1998","1998"
"BEAUREGARD PAR.","DE RIDDER",NA,NA,"Flash Flood",100000,NA,1998-01-06,"1300",1998-01-07,"0200",1998-01-06 13:00:00,1998-01-07 02:00:00,13,"01","01-1998","1998"
"VERNON PAR.","LEESVILLE",NA,NA,"Flash Flood",30000,NA,1998-01-06,"1300",1998-01-06,"2300",1998-01-06 13:00:00,1998-01-06 23:00:00,10,"01","01-1998","1998"
"RAPIDES PAR.","ALEXANDRIA",NA,NA,"Flash Flood",20000,NA,1998-01-06,"1300",1998-01-06,"2300",1998-01-06 13:00:00,1998-01-06 23:00:00,10,"01","01-1998","1998"
"AVOYELLES PAR.","BUNKIE",NA,NA,"Flash Flood",20000,NA,1998-01-06,"1400",1998-01-06,"2330",1998-01-06 14:00:00,1998-01-06 23:30:00,9.5,"01","01-1998","1998"
"LAFAYETTE PAR.","LAFAYETTE",NA,NA,"Flash Flood",40000,NA,1998-01-06,"1600",1998-01-07,"0100",1998-01-06 16:00:00,1998-01-07 01:00:00,9,"01","01-1998","1998"
"ALLEN PAR.","KINDER",NA,NA,"Flash Flood",20000,NA,1998-01-06,"1600",1998-01-07,"0200",1998-01-06 16:00:00,1998-01-07 02:00:00,10,"01","01-1998","1998"
"JEFFERSON DAVIS PAR.","JENNINGS",NA,NA,"Flash Flood",30000,NA,1998-01-06,"1600",1998-01-07,"0100",1998-01-06 16:00:00,1998-01-07 01:00:00,9,"01","01-1998","1998"
"CALCASIEU PAR.","LAKE CHARLES",NA,NA,"Flash Flood",20000,NA,1998-01-06,"1600",1998-01-07,"0100",1998-01-06 16:00:00,1998-01-07 01:00:00,9,"01","01-1998","1998"
"ACADIA PAR.","ESTHERWOOD",NA,NA,"Flash Flood",20000,NA,1998-01-06,"1600",1998-01-07,"0100",1998-01-06 16:00:00,1998-01-07 01:00:00,9,"01","01-1998","1998"
"VERMILION PAR.","KAPLAN",NA,NA,"Flash Flood",20000,NA,1998-01-06,"1600",1998-01-06,"2300",1998-01-06 16:00:00,1998-01-06 23:00:00,7,"01","01-1998","1998"
"ST. LANDRY PAR.","PALMETTO",NA,NA,"Flash Flood",20000,NA,1998-01-06,"1600",1998-01-06,"2300",1998-01-06 16:00:00,1998-01-06 23:00:00,7,"01","01-1998","1998"
"IBERIA PAR.","NEW IBERIA",NA,NA,"Flash Flood",20000,NA,1998-01-06,"1900",1998-01-06,"2300",1998-01-06 19:00:00,1998-01-06 23:00:00,4,"01","01-1998","1998"
"ST. MARY PAR.","FRANKLIN",NA,NA,"Flash Flood",80000,NA,1998-01-06,"1900",1998-01-06,"2300",1998-01-06 19:00:00,1998-01-06 23:00:00,4,"01","01-1998","1998"
"EAST BATON ROUGE PAR.","COUNTYWIDE",NA,NA,"Flash Flood",30000,NA,1998-01-06,"2200",1998-01-07,"0200",1998-01-06 22:00:00,1998-01-07 02:00:00,4,"01","01-1998","1998"
"ASSUMPTION PAR.","COUNTYWIDE",NA,NA,"Flood",0,NA,1998-01-06,"2200",1998-01-07,"0400",1998-01-06 22:00:00,1998-01-07 04:00:00,6,"01","01-1998","1998"
"WASHINGTON PAR.","COUNTYWIDE",NA,NA,"Flood",0,NA,1998-01-06,"2300",1998-01-07,"0400",1998-01-06 23:00:00,1998-01-07 04:00:00,5,"01","01-1998","1998"
"IBERVILLE PAR.","COUNTYWIDE",NA,NA,"Flood",0,NA,1998-01-06,"2300",1998-01-07,"0300",1998-01-06 23:00:00,1998-01-07 03:00:00,4,"01","01-1998","1998"
"TERREBONNE PAR.","COUNTYWIDE",NA,NA,"Flash Flood",35000,NA,1998-01-06,"2300",1998-01-07,"0600",1998-01-06 23:00:00,1998-01-07 06:00:00,7,"01","01-1998","1998"
"ST. JAMES PAR.","COUNTYWIDE",NA,NA,"Flash Flood",10000,NA,1998-01-07,"0000",1998-01-07,"0400",1998-01-07 00:00:00,1998-01-07 04:00:00,4,"01","01-1998","1998"
"ST. JOHN THE BAPTIST PAR.","COUNTYWIDE",NA,NA,"Flood",0,NA,1998-01-07,"0000",1998-01-07,"0400",1998-01-07 00:00:00,1998-01-07 04:00:00,4,"01","01-1998","1998"
"ST. CHARLES PAR.","COUNTYWIDE",NA,NA,"Flood",0,NA,1998-01-07,"0000",1998-01-07,"0400",1998-01-07 00:00:00,1998-01-07 04:00:00,4,"01","01-1998","1998"
"LAFOURCHE PAR.","COUNTYWIDE",NA,NA,"Flood",0,NA,1998-01-07,"0000",1998-01-07,"0400",1998-01-07 00:00:00,1998-01-07 04:00:00,4,"01","01-1998","1998"
"ST. BERNARD PAR.","COUNTYWIDE",NA,NA,"Flash Flood",100000,NA,1998-01-07,"0100",1998-01-07,"0500",1998-01-07 01:00:00,1998-01-07 05:00:00,4,"01","01-1998","1998"
"ST. TAMMANY PAR.","COUNTYWIDE",NA,NA,"Flash Flood",100000,NA,1998-01-07,"0200",1998-01-07,"1200",1998-01-07 02:00:00,1998-01-07 12:00:00,10,"01","01-1998","1998"
"LINCOLN PAR.","MT ZION",NA,NA,"Flash Flood",0,NA,1998-01-07,"0800",1998-01-07,"1600",1998-01-07 08:00:00,1998-01-07 16:00:00,8,"01","01-1998","1998"
"LINCOLN PAR.","CHOUDRANT",NA,NA,"Flash Flood",0,NA,1998-01-07,"0800",1998-01-07,"1700",1998-01-07 08:00:00,1998-01-07 17:00:00,9,"01","01-1998","1998"
"LINCOLN PAR.","MT ZION",NA,NA,"Flash Flood",0,NA,1998-01-07,"0800",1998-01-07,"1600",1998-01-07 08:00:00,1998-01-07 16:00:00,8,"01","01-1998","1998"
"LINCOLN PAR.","MT ZION",NA,NA,"Flash Flood",0,NA,1998-01-07,"0800",1998-01-07,"1600",1998-01-07 08:00:00,1998-01-07 16:00:00,8,"01","01-1998","1998"
"NATCHITOCHES PAR.","NATCHITOCHES",NA,NA,"Flash Flood",50000,NA,1998-01-07,"1600",1998-01-07,"1600",1998-01-07 16:00:00,1998-01-07 16:00:00,0,"01","01-1998","1998"
"NATCHITOCHES (ZONE)"," ",NA,NA,"Flood",0,NA,1998-01-07,"1944",1998-01-07,"1944",1998-01-07 19:44:00,1998-01-07 19:44:00,0,"01","01-1998","1998"
"BEAUREGARD PAR.","DE RIDDER",NA,NA,"Flash Flood",50000,NA,1998-01-12,"0300",1998-01-12,"1200",1998-01-12 03:00:00,1998-01-12 12:00:00,9,"01","01-1998","1998"
"ALLEN PAR.","OAKDALE",NA,NA,"Flash Flood",100000,NA,1998-01-12,"0300",1998-01-12,"1200",1998-01-12 03:00:00,1998-01-12 12:00:00,9,"01","01-1998","1998"
"EAST BATON ROUGE PAR.","BATON ROUGE",NA,NA,"Flood",50000,NA,1998-01-12,"0300",1998-01-12,"1200",1998-01-12 03:00:00,1998-01-12 12:00:00,9,"01","01-1998","1998"
"EVANGELINE PAR.","MAMOU",NA,NA,"Flash Flood",40000,NA,1998-01-12,"0330",1998-01-12,"1200",1998-01-12 03:30:00,1998-01-12 12:00:00,8.5,"01","01-1998","1998"
"RAPIDES PAR.","GLENMORA",NA,NA,"Flash Flood",10000,NA,1998-01-12,"0330",1998-01-12,"1200",1998-01-12 03:30:00,1998-01-12 12:00:00,8.5,"01","01-1998","1998"
"ST. LANDRY PAR.","OPELOUSAS",NA,NA,"Flash Flood",20000,NA,1998-01-12,"0600",1998-01-12,"1200",1998-01-12 06:00:00,1998-01-12 12:00:00,6,"01","01-1998","1998"
"CALCASIEU PAR.","LAKE CHARLES",NA,NA,"Flash Flood",500000,NA,1998-01-12,"0715",1998-01-12,"1200",1998-01-12 07:15:00,1998-01-12 12:00:00,4.75,"01","01-1998","1998"
"VERMILION PAR.","MAURICE",NA,NA,"Flash Flood",20000,NA,1998-01-12,"0800",1998-01-12,"1200",1998-01-12 08:00:00,1998-01-12 12:00:00,4,"01","01-1998","1998"
"ST. TAMMANY PAR.","COVINGTON",NA,NA,"Flash Flood",10000,NA,1998-01-12,"0800",1998-01-12,"1200",1998-01-12 08:00:00,1998-01-12 12:00:00,4,"01","01-1998","1998"
"JEFFERSON DAVIS PAR.","JENNINGS",NA,NA,"Flash Flood",25000,NA,1998-01-12,"0800",1998-01-12,"1200",1998-01-12 08:00:00,1998-01-12 12:00:00,4,"01","01-1998","1998"
"BEAUREGARD (ZONE)"," ",NA,NA,"Flood",20000,NA,1998-01-13,"0600",1998-01-13,"2300",1998-01-13 06:00:00,1998-01-13 23:00:00,17,"01","01-1998","1998"
"CALCASIEU PAR.","LAKE CHARLES",NA,NA,"Flash Flood",10000,NA,1998-01-22,"0045",1998-01-22,"0145",1998-01-22 00:45:00,1998-01-22 01:45:00,1,"01","01-1998","1998"
"TANGIPAHOA PAR.","PONCHATOULA",NA,NA,"Flood",0,NA,1998-01-22,"0300",1998-01-22,"0600",1998-01-22 03:00:00,1998-01-22 06:00:00,3,"01","01-1998","1998"
"ST. TAMMANY PAR.","SLIDELL",NA,NA,"Flood",0,NA,1998-01-22,"0600",1998-01-22,"1200",1998-01-22 06:00:00,1998-01-22 12:00:00,6,"01","01-1998","1998"
"ST. TAMMANY PAR.","MANDEVILLE",NA,NA,"Flood",0,NA,1998-03-07,"0600",1998-03-07,"1200",1998-03-07 06:00:00,1998-03-07 12:00:00,6,"03","03-1998","1998"
"JEFFERSON PAR.","METAIRIE",NA,NA,"Flood",0,NA,1998-03-07,"0600",1998-03-07,"1200",1998-03-07 06:00:00,1998-03-07 12:00:00,6,"03","03-1998","1998"
"JEFFERSON PAR.","GRETNA",NA,NA,"Flood",0,NA,1998-03-07,"0600",1998-03-07,"1200",1998-03-07 06:00:00,1998-03-07 12:00:00,6,"03","03-1998","1998"
"ORLEANS PAR.","NEW ORLEANS",NA,NA,"Flood",0,NA,1998-03-07,"0830",1998-03-07,"1100",1998-03-07 08:30:00,1998-03-07 11:00:00,2.5,"03","03-1998","1998"
"ST. JOHN THE BAPTIST PAR.","RESERVE",NA,NA,"Flood",0,NA,1998-03-07,"0830",1998-03-07,"1100",1998-03-07 08:30:00,1998-03-07 11:00:00,2.5,"03","03-1998","1998"
"ST. BERNARD PAR.","CHALMETTE",NA,NA,"Flood",0,NA,1998-03-07,"1200",1998-03-07,"1800",1998-03-07 12:00:00,1998-03-07 18:00:00,6,"03","03-1998","1998"
"ST. TAMMANY PAR.","COUNTYWIDE",NA,NA,"Flood",0,NA,1998-03-07,"1700",1998-03-08,"0100",1998-03-07 17:00:00,1998-03-08 01:00:00,8,"03","03-1998","1998"
"ST. TAMMANY (ZONE)"," ",NA,NA,"Flood",0,NA,1998-03-08,"0000",1998-03-09,"1800",1998-03-08 00:00:00,1998-03-09 18:00:00,42,"03","03-1998","1998"
"TANGIPAHOA (ZONE)"," ",NA,NA,"Flood",0,NA,1998-03-08,"0000",1998-03-09,"1800",1998-03-08 00:00:00,1998-03-09 18:00:00,42,"03","03-1998","1998"
"JEFFERSON PAR.","COUNTYWIDE",NA,NA,"Flood",0,NA,1998-04-29,"0500",1998-04-29,"1000",1998-04-29 05:00:00,1998-04-29 10:00:00,5,"04","04-1998","1998"
"ORLEANS PAR.","COUNTYWIDE",NA,NA,"Flood",0,NA,1998-04-29,"0500",1998-04-29,"1000",1998-04-29 05:00:00,1998-04-29 10:00:00,5,"04","04-1998","1998"
"ST. TAMMANY PAR.","COVINGTON",NA,NA,"Flood",0,NA,1998-07-14,"0900",1998-07-14,"1030",1998-07-14 09:00:00,1998-07-14 10:30:00,1.5,"07","07-1998","1998"
"RAPIDES PAR.","ALEXANDRIA",NA,NA,"Flash Flood",150000,NA,1998-08-06,"1800",1998-08-06,"1900",1998-08-06 18:00:00,1998-08-06 19:00:00,1,"08","08-1998","1998"
"WEBSTER PAR.","MINDEN",NA,NA,"Flash Flood",40000,NA,1998-08-12,"1210",1998-08-12,"1210",1998-08-12 12:10:00,1998-08-12 12:10:00,0,"08","08-1998","1998"
"UNION PAR.","MARION",NA,NA,"Flash Flood",0,NA,1998-08-12,"1230",1998-08-12,"1230",1998-08-12 12:30:00,1998-08-12 12:30:00,0,"08","08-1998","1998"
"ORLEANS PAR.","NEW ORLEANS",NA,NA,"Flood",0,NA,1998-08-21,"1000",1998-08-21,"1400",1998-08-21 10:00:00,1998-08-21 14:00:00,4,"08","08-1998","1998"
"JEFFERSON PAR.","METAIRIE",NA,NA,"Flood",0,NA,1998-08-21,"1000",1998-08-21,"1400",1998-08-21 10:00:00,1998-08-21 14:00:00,4,"08","08-1998","1998"
"ORLEANS PAR.","COUNTYWIDE",NA,NA,"Flash Flood",0,NA,1998-09-11,"1000",1998-09-11,"1930",1998-09-11 10:00:00,1998-09-11 19:30:00,9.5,"09","09-1998","1998"
"JEFFERSON PAR.","COUNTYWIDE",NA,NA,"Flash Flood",0,NA,1998-09-11,"1000",1998-09-11,"1930",1998-09-11 10:00:00,1998-09-11 19:30:00,9.5,"09","09-1998","1998"
"ST. BERNARD PAR.","COUNTYWIDE",NA,NA,"Flash Flood",0,NA,1998-09-11,"1000",1998-09-11,"1930",1998-09-11 10:00:00,1998-09-11 19:30:00,9.5,"09","09-1998","1998"
"PLAQUEMINES PAR.","COUNTYWIDE",NA,NA,"Flash Flood",0,NA,1998-09-11,"1000",1998-09-11,"1930",1998-09-11 10:00:00,1998-09-11 19:30:00,9.5,"09","09-1998","1998"
"CAMERON PAR.","GRAND LAKE",NA,NA,"Flash Flood",100000,NA,1998-09-11,"1300",1998-09-11,"1600",1998-09-11 13:00:00,1998-09-11 16:00:00,3,"09","09-1998","1998"
"CALCASIEU PAR.","LAKE CHARLES",NA,NA,"Flash Flood",100000,NA,1998-09-11,"1300",1998-09-11,"1600",1998-09-11 13:00:00,1998-09-11 16:00:00,3,"09","09-1998","1998"
"ST. LANDRY PAR.","CANKTON",NA,NA,"Flash Flood",100000,NA,1998-09-11,"2200",1998-09-12,"0600",1998-09-11 22:00:00,1998-09-12 06:00:00,8,"09","09-1998","1998"
"BEAUREGARD PAR.","DE RIDDER",NA,NA,"Flash Flood",50000,NA,1998-09-13,"1000",1998-09-13,"1600",1998-09-13 10:00:00,1998-09-13 16:00:00,6,"09","09-1998","1998"
"WASHINGTON PAR.","NORTH PORTION",NA,NA,"Flash Flood",0,NA,1998-09-20,"0930",1998-09-20,"1130",1998-09-20 09:30:00,1998-09-20 11:30:00,2,"09","09-1998","1998"
"CALCASIEU PAR.","SULPHUR",NA,NA,"Flash Flood",10000,NA,1998-10-03,"0930",1998-10-03,"1030",1998-10-03 09:30:00,1998-10-03 10:30:00,1,"10","10-1998","1998"
"ACADIA PAR.","IOTA",NA,NA,"Flash Flood",50000,NA,1999-01-07,"0700",1999-01-07,"1600",1999-01-07 07:00:00,1999-01-07 16:00:00,9,"01","01-1999","1999"
"ST. LANDRY PAR.","OPELOUSAS",NA,NA,"Flash Flood",50000,NA,1999-01-07,"1000",1999-01-07,"1600",1999-01-07 10:00:00,1999-01-07 16:00:00,6,"01","01-1999","1999"
"EVANGELINE PAR.","BASILE",NA,NA,"Flash Flood",20000,NA,1999-01-07,"1000",1999-01-07,"1600",1999-01-07 10:00:00,1999-01-07 16:00:00,6,"01","01-1999","1999"
"ST. MARTIN PAR.","CECELIA",NA,NA,"Flash Flood",50000,NA,1999-01-07,"1000",1999-01-07,"1600",1999-01-07 10:00:00,1999-01-07 16:00:00,6,"01","01-1999","1999"
"LAFAYETTE PAR.","CARENCRO",NA,NA,"Flash Flood",50000,NA,1999-01-07,"1000",1999-01-07,"1600",1999-01-07 10:00:00,1999-01-07 16:00:00,6,"01","01-1999","1999"
"JEFFERSON DAVIS PAR.","JENNINGS",NA,NA,"Flash Flood",20000,NA,1999-01-07,"1100",1999-01-07,"1600",1999-01-07 11:00:00,1999-01-07 16:00:00,5,"01","01-1999","1999"
"BOSSIER PAR.","HAUGHTON",NA,NA,"Flash Flood",0,NA,1999-01-22,"0755",1999-01-22,"1115",1999-01-22 07:55:00,1999-01-22 11:15:00,3.33333333333333,"01","01-1999","1999"
"DE SOTO PAR.","GRAND CANE",NA,NA,"Flash Flood",0,NA,1999-01-22,"0800",1999-01-22,"1115",1999-01-22 08:00:00,1999-01-22 11:15:00,3.25,"01","01-1999","1999"
"DE SOTO PAR.","KEATCHIE",NA,NA,"Flash Flood",0,NA,1999-01-28,"2020",1999-01-29,"0145",1999-01-28 20:20:00,1999-01-29 01:45:00,5.41666666666667,"01","01-1999","1999"
"WEBSTER PAR.","DIXIE INN",NA,NA,"Flash Flood",0,NA,1999-01-28,"2020",1999-01-28,"2305",1999-01-28 20:20:00,1999-01-28 23:05:00,2.75,"01","01-1999","1999"
"CADDO PAR.","SHREVEPORT",NA,NA,"Flash Flood",140000,NA,1999-01-28,"2025",1999-01-28,"2305",1999-01-28 20:25:00,1999-01-28 23:05:00,2.66666666666667,"01","01-1999","1999"
"SABINE PAR.","MANY",NA,NA,"Flash Flood",0,NA,1999-01-29,"0230",1999-01-29,"1755",1999-01-29 02:30:00,1999-01-29 17:55:00,15.4166666666667,"01","01-1999","1999"
"NATCHITOCHES PAR.","NATCHITOCHES",NA,NA,"Flash Flood",150000,NA,1999-01-29,"0600",1999-01-29,"1755",1999-01-29 06:00:00,1999-01-29 17:55:00,11.9166666666667,"01","01-1999","1999"
"WINN PAR.","WINNFIELD",NA,NA,"Flash Flood",0,NA,1999-01-29,"0600",1999-01-29,"1755",1999-01-29 06:00:00,1999-01-29 17:55:00,11.9166666666667,"01","01-1999","1999"
"CADDO PAR.","SHREVEPORT",NA,NA,"Flash Flood",0,NA,1999-01-29,"0800",1999-01-29,"1045",1999-01-29 08:00:00,1999-01-29 10:45:00,2.75,"01","01-1999","1999"
"OUACHITA PAR.","MONROE",NA,NA,"Flash Flood",0,NA,1999-01-29,"0800",1999-01-29,"0800",1999-01-29 08:00:00,1999-01-29 08:00:00,0,"01","01-1999","1999"
"WEBSTER PAR.","MINDEN",NA,NA,"Flash Flood",0,NA,1999-01-29,"0815",1999-01-29,"1110",1999-01-29 08:15:00,1999-01-29 11:10:00,2.91666666666667,"01","01-1999","1999"
